,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,decision,match
4378,male,34.0,29.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,3.0,5.0,6.0,5.0,6.0,3.0,3.0,0,0
4379,male,34.0,26.0,European,Black,0,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,5.0,7.0,8.0,7.0,7.0,8.0,7.0,1,1
4380,male,34.0,26.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,3.0,5.0,7.0,5.0,7.0,4.0,3.0,0,0
4381,male,34.0,32.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,3.0,5.0,6.0,3.0,5.0,4.0,3.0,0,0
4382,male,34.0,28.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,4.0,7.0,7.0,7.0,7.0,8.0,6.0,1,0
4383,male,34.0,26.0,European,Asian,0,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,0,0
4384,male,34.0,24.0,European,Latino,0,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,9.0,8.0,8.0,8.0,7.0,7.0,8.0,1,1
4385,male,34.0,24.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,1,0
4386,male,34.0,23.0,European,Asian,0,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,4.0,6.0,8.0,5.0,5.0,6.0,3.0,0,0
4387,male,34.0,23.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,3.0,5.0,6.0,6.0,5.0,4.0,4.0,0,0
4388,male,34.0,25.0,European,European,1,2.0,6.0,genetics,30.0,10.0,30.0,10.0,5.0,15.0,8.0,6.0,6.0,6.0,5.0,3.0,6.0,0,0
4389,male,27.0,28.0,Asian,Latino,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,10.0,8.0,9.0,8.0,7.0,7.0,1,1
4390,male,27.0,33.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,9.0,8.0,7.0,6.0,6.0,7.0,1,0
4391,male,27.0,22.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,9.0,8.0,7.0,7.0,7.0,7.0,1,0
4392,male,27.0,26.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,9.0,8.0,7.0,7.0,6.0,6.0,1,0
4393,male,27.0,24.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,8.0,8.0,7.0,6.0,6.0,6.0,1,0
4394,male,27.0,24.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,1,0
4395,male,27.0,25.0,Asian,Other,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,8.0,8.0,7.0,6.0,6.0,6.0,1,0
4396,male,27.0,25.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,1,0
4397,male,27.0,27.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,8.0,8.0,6.0,6.0,7.0,6.0,1,1
4398,male,27.0,26.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,7.0,8.0,7.0,6.0,6.0,6.0,1,1
4399,male,27.0,29.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,10.0,9.0,7.0,6.0,6.0,5.0,1,0
4400,male,27.0,26.0,Asian,Black,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,10.0,8.0,8.0,6.0,6.0,6.0,1,0
4401,male,27.0,26.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,8.0,7.0,6.0,6.0,6.0,5.0,1,0
4402,male,27.0,32.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,4.0,9.0,9.0,6.0,6.0,6.0,5.0,0,0
4403,male,27.0,28.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,7.0,9.0,9.0,8.0,5.0,8.0,7.0,1,1
4404,male,27.0,26.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,9.0,8.0,7.0,6.0,6.0,7.0,1,0
4405,male,27.0,24.0,Asian,Latino,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,1,0
4406,male,27.0,24.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,8.0,8.0,6.0,6.0,7.0,7.0,1,1
4407,male,27.0,23.0,Asian,Asian,1,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,6.0,8.0,8.0,7.0,6.0,6.0,7.0,1,0
4408,male,27.0,23.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,5.0,8.0,7.0,6.0,5.0,6.0,6.0,1,0
4409,male,27.0,25.0,Asian,European,0,5.0,5.0,medicine and biochemistry,20.0,20.0,15.0,15.0,12.0,18.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,1,0
4410,male,28.0,28.0,Black,Latino,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,6.0,10.0,6.0,6.0,6.0,5.0,7.0,0,0
4411,male,28.0,33.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,4.0,10.0,8.0,6.0,7.0,7.0,8.0,1,0
4412,male,28.0,22.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,5.0,10.0,7.0,4.0,4.0,4.0,5.0,0,0
4413,male,28.0,26.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,5.0,10.0,8.0,4.0,6.0,4.0,5.0,0,0
4414,male,28.0,24.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,6.0,10.0,7.0,5.0,6.0,4.0,6.0,1,0
4415,male,28.0,24.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,9.0,10.0,7.0,7.0,10.0,5.0,8.0,1,0
4416,male,28.0,25.0,Black,Other,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,7.0,9.0,8.0,9.0,6.0,7.0,9.0,1,1
4417,male,28.0,25.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,7.0,9.0,9.0,4.0,5.0,4.0,5.0,0,0
4418,male,28.0,27.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,5.0,10.0,9.0,5.0,6.0,4.0,7.0,0,0
4419,male,28.0,26.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,5.0,9.0,7.0,4.0,6.0,4.0,5.0,0,0
4420,male,28.0,29.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,10.0,10.0,10.0,4.0,5.0,4.0,5.0,0,0
4421,male,28.0,26.0,Black,Black,1,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,6.0,10.0,10.0,8.0,7.0,6.0,7.0,1,1
4422,male,28.0,26.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,6.0,10.0,10.0,7.0,7.0,4.0,7.0,1,0
4423,male,28.0,32.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,5.0,7.0,7.0,3.0,5.0,3.0,4.0,0,0
4424,male,28.0,28.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,7.0,10.0,8.0,5.0,7.0,4.0,7.0,1,1
4425,male,28.0,26.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,5.0,10.0,7.0,4.0,5.0,4.0,3.0,0,0
4426,male,28.0,24.0,Black,Latino,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,8.0,10.0,7.0,7.0,7.0,6.0,7.0,1,1
4427,male,28.0,24.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,7.0,8.0,7.0,6.0,7.0,5.0,5.0,0,0
4428,male,28.0,23.0,Black,Asian,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,7.0,10.0,8.0,4.0,5.0,4.0,5.0,0,0
4429,male,28.0,23.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,7.0,10.0,7.0,7.0,7.0,6.0,7.0,0,0
4430,male,28.0,25.0,Black,European,0,7.0,1.0,International Affairs,20.0,18.0,20.0,17.0,10.0,15.0,6.0,10.0,6.0,9.0,7.0,7.0,7.0,1,0
4431,male,28.0,28.0,Latino,Latino,1,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,1,0
4432,male,28.0,33.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,4.0,6.0,7.0,6.0,5.0,8.0,6.0,0,0
4433,male,28.0,22.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,6.0,8.0,8.0,6.0,5.0,6.0,6.0,0,0
4434,male,28.0,26.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,5.0,7.0,6.0,5.0,5.0,4.0,5.0,0,0
4435,male,28.0,24.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,6.0,8.0,9.0,6.0,7.0,4.0,6.0,0,0
4436,male,28.0,24.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,0,0
4437,male,28.0,25.0,Latino,Other,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,5.0,8.0,7.0,8.0,6.0,7.0,6.0,0,0
4438,male,28.0,25.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,5.0,5.0,6.0,4.0,6.0,4.0,4.0,0,0
4439,male,28.0,27.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,3.0,6.0,8.0,6.0,6.0,4.0,4.0,0,0
4440,male,28.0,26.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,0,0
4441,male,28.0,29.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,3.0,8.0,7.0,4.0,4.0,3.0,3.0,0,0
4442,male,28.0,26.0,Latino,Black,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,4.0,8.0,8.0,8.0,7.0,5.0,6.0,0,0
4443,male,28.0,26.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,5.0,6.0,7.0,6.0,6.0,3.0,5.0,0,0
4444,male,28.0,32.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,0,0
4445,male,28.0,28.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,6.0,7.0,6.0,5.0,4.0,3.0,5.0,0,0
4446,male,28.0,26.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,7.0,6.0,7.0,7.0,8.0,6.0,6.0,0,0
4447,male,28.0,24.0,Latino,Latino,1,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,9.0,8.0,9.0,6.0,6.0,7.0,8.0,1,1
4448,male,28.0,24.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,8.0,6.0,8.0,7.0,6.0,6.0,7.0,1,0
4449,male,28.0,23.0,Latino,Asian,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,0,0
4450,male,28.0,23.0,Latino,European,0,3.0,7.0,Business [MBA],23.0,18.0,21.0,18.0,10.0,10.0,8.0,7.0,6.0,8.0,5.0,7.0,7.0,1,1
4452,female,30.0,27.0,Asian,Asian,1,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,4.0,9.0,9.0,6.0,8.0,6.0,9.0,0,0
4453,female,30.0,32.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,7.0,9.0,8.0,9.0,7.0,7.0,7.0,0,0
4454,female,30.0,25.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,5.0,6.0,5.0,5.0,5.0,3.0,4.0,0,0
4455,female,30.0,29.0,Asian,Asian,1,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,6.0,6.0,6.0,5.0,8.0,2.0,6.0,0,0
4456,female,30.0,23.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,0,0
4457,female,30.0,27.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,5.0,8.0,8.0,7.0,8.0,8.0,8.0,0,0
4458,female,30.0,32.0,Asian,Other,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,4.0,9.0,8.0,5.0,9.0,8.0,8.0,0,0
4459,female,30.0,27.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,0,0
4460,female,30.0,25.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,1,1
4461,female,30.0,30.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,8.0,8.0,7.0,7.0,7.0,5.0,7.0,0,0
4462,female,30.0,29.0,Asian,Other,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,3.0,8.0,8.0,5.0,7.0,5.0,7.0,0,0
4463,female,30.0,26.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,2.0,8.0,7.0,8.0,7.0,7.0,5.0,0,0
4464,female,30.0,36.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,4.0,5.0,7.0,5.0,7.0,9.0,6.0,0,0
4465,female,30.0,29.0,Asian,European,0,1.0,1.0,Social Studies Education,20.0,20.0,35.0,5.0,10.0,10.0,5.0,7.0,7.0,4.0,7.0,1.0,3.0,0,0
4470,female,30.0,23.0,European,European,1,5.0,7.0,MA Teaching Social Studies,10.0,18.0,20.0,16.0,16.0,20.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,0,0
4476,female,30.0,29.0,European,Other,0,5.0,7.0,MA Teaching Social Studies,10.0,18.0,20.0,16.0,16.0,20.0,5.0,9.0,8.0,8.0,8.0,8.0,8.0,0,0
4480,female,28.0,27.0,European,Asian,0,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,5.0,5.0,6.0,3.0,3.0,4.0,3.0,0,0
4481,female,28.0,32.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,7.0,8.0,9.0,3.0,5.0,5.0,6.0,0,0
4482,female,28.0,25.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,6.0,5.0,5.0,3.0,1.0,3.0,2.0,0,0
4483,female,28.0,29.0,European,Asian,0,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,7.0,6.0,6.0,5.0,3.0,5.0,2.0,0,0
4484,female,28.0,23.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,0,0
4485,female,28.0,27.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,1,0
4486,female,28.0,32.0,European,Other,0,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,5.0,5.0,6.0,4.0,2.0,2.0,2.0,0,0
4487,female,28.0,27.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,7.0,8.0,8.0,5.0,5.0,5.0,6.0,1,0
4488,female,28.0,25.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,1,1
4489,female,28.0,30.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,1,1
4490,female,28.0,29.0,European,Other,0,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,0,0
4491,female,28.0,26.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,7.0,9.0,9.0,6.0,5.0,5.0,6.0,1,1
4492,female,28.0,36.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0
4493,female,28.0,29.0,European,European,1,10.0,10.0,Education Policy,15.0,20.0,35.0,15.0,5.0,10.0,8.0,7.0,8.0,9.0,9.0,7.0,8.0,1,0
4494,female,21.0,27.0,European,Asian,0,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,5.0,10.0,8.0,7.0,8.0,8.0,6.0,1,1
4496,female,21.0,25.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,7.0,8.0,9.0,7.0,8.0,7.0,7.0,1,1
4497,female,21.0,29.0,European,Asian,0,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,5.0,9.0,9.0,7.0,9.0,8.0,5.0,0,0
4498,female,21.0,23.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,5.0,5.0,5.0,5.0,9.0,6.0,5.0,0,0
4499,female,21.0,27.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0
4500,female,21.0,32.0,European,Other,0,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,5.0,7.0,7.0,6.0,8.0,6.0,7.0,0,0
4501,female,21.0,27.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,3.0,5.0,7.0,5.0,9.0,5.0,4.0,0,0
4502,female,21.0,25.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,7.0,7.0,7.0,8.0,9.0,7.0,7.0,1,1
4503,female,21.0,30.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0,1,0
4504,female,21.0,29.0,European,Other,0,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,3.0,8.0,8.0,7.0,9.0,9.0,6.0,0,0
4505,female,21.0,26.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,3.0,10.0,10.0,8.0,9.0,10.0,7.0,1,1
4506,female,21.0,36.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,3.0,7.0,7.0,6.0,8.0,7.0,4.0,0,0
4507,female,21.0,29.0,European,European,1,9.0,8.0,Education- Literacy Specialist,25.0,25.0,15.0,15.0,10.0,10.0,4.0,7.0,7.0,7.0,8.0,5.0,6.0,0,0
4508,female,22.0,27.0,European,Asian,0,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,0,0
4509,female,22.0,32.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,7.0,9.0,9.0,6.0,7.0,5.0,8.0,1,0
4510,female,22.0,25.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,0,0
4511,female,22.0,29.0,European,Asian,0,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,1,0
4512,female,22.0,23.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,1,0
4513,female,22.0,27.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0
4514,female,22.0,32.0,European,Other,0,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,6.0,8.0,8.0,6.0,8.0,6.0,6.0,0,0
4515,female,22.0,27.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0
4516,female,22.0,25.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4517,female,22.0,30.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,9.0,7.0,8.0,7.0,7.0,5.0,7.0,1,0
4518,female,22.0,29.0,European,Other,0,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,6.0,7.0,8.0,6.0,7.0,5.0,6.0,0,0
4519,female,22.0,26.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,0,0
4520,female,22.0,36.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,0,0
4521,female,22.0,29.0,European,European,1,7.0,1.0,English,10.0,30.0,20.0,10.0,15.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1,0
4522,female,24.0,27.0,Asian,Asian,1,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,5.0,9.0,0,0
4523,female,24.0,32.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,0,0
4524,female,24.0,25.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0
4525,female,24.0,29.0,Asian,Asian,1,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0
4526,female,24.0,23.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,1,0
4527,female,24.0,27.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,9.0,8.0,8.0,7.0,8.0,1,0
4528,female,24.0,32.0,Asian,Other,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,0,0
4529,female,24.0,27.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,7.0,7.0,10.0,9.0,9.0,4.0,8.0,0,0
4530,female,24.0,25.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,1,1
4532,female,24.0,29.0,Asian,Other,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,7.0,9.0,10.0,9.0,9.0,6.0,7.0,0,0
4533,female,24.0,26.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0
4534,female,24.0,36.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,7.0,9.0,9.0,7.0,7.0,4.0,6.0,0,0
4535,female,24.0,29.0,Asian,European,0,1.0,1.0,Social Work,10.0,40.0,10.0,20.0,10.0,10.0,6.0,7.0,7.0,2.0,2.0,2.0,4.0,0,0
4536,female,35.0,27.0,European,Asian,0,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,7.0,0,0
4537,female,35.0,32.0,European,European,1,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,1,0
4538,female,35.0,25.0,European,European,1,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,6.0,9.0,10.0,7.0,7.0,2.0,4.0,0,0
4539,female,35.0,29.0,European,Asian,0,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,7.0,10.0,9.0,9.0,8.0,9.0,9.0,0,0
4540,female,35.0,23.0,European,European,1,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,8.0,10.0,9.0,9.0,9.0,10.0,9.0,1,0
4542,female,35.0,32.0,European,Other,0,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,4.0,9.0,10.0,6.0,9.0,2.0,3.0,0,0
4543,female,35.0,27.0,European,European,1,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,8.0,10.0,10.0,8.0,7.0,7.0,8.0,1,0
4544,female,35.0,25.0,European,European,1,1.0,1.0,Anthropology,15.0,20.0,25.0,15.0,15.0,10.0,8.0,9.0,9.0,10.0,7.0,10.0,9.0,1,1
